Account,Risk_Score,Risk_Reasons,Smurfing_Flag,Mule_Flag,Known_Laundering_Account,Risk_Level,Suspicious_Flag
8016E6510,0,,False,False,False,Low,False
8018E5660,20,High total outgoing amount,False,False,False,Low,False
80005B2F0,0,,False,False,False,Low,False
809CC70F0,0,,False,False,False,Low,False
8019A11A0,0,,False,False,False,Low,False
809CC4300,0,,False,False,False,Low,False
809CC3B60,20,High total outgoing amount,False,False,False,Low,False
809399B50,0,,False,False,False,Low,False
8016E6C90,0,,False,False,False,Low,False
809CB8490,0,,False,False,False,Low,False
8019A5FF0,20,High total outgoing amount,False,False,False,Low,False
8019A70D0,20,High total outgoing amount,False,False,False,Low,False
80A4063D0,0,,False,False,False,Low,False
809BEB8A0,0,,False,False,False,Low,False
8016F1800,0,,False,False,False,Low,False
809C409B0,0,,False,False,False,Low,False
809C0D2B0,0,,False,False,False,Low,False
80A445570,0,,False,False,False,Low,False
809C26270,0,,False,False,False,Low,False
80A452520,0,,False,False,False,Low,False
8019C60E0,0,,False,False,False,Low,False
80192F060,0,,False,False,False,Low,False
80A225A60,20,High total outgoing amount,False,False,False,Low,False
80A037860,0,,False,False,False,Low,False
809EF6540,20,High total outgoing amount,False,False,False,Low,False
8018D45C0,0,,False,False,False,Low,False
80A042410,20,High total outgoing amount,False,False,False,Low,False
8017F9620,20,High total outgoing amount,False,False,False,Low,False
80773F680,0,,False,False,False,Low,False
8018D0FD0,0,,False,False,False,Low,False
809E2F7E0,0,,False,False,False,Low,False
80A04E0C0,0,,False,False,False,Low,False
80726D010,20,High total outgoing amount,False,True,False,Low,True
809E8C880,0,,False,False,False,Low,False
80A053C00,0,,False,False,False,Low,False
80A058DB0,0,,False,False,False,Low,False
8017F09D0,0,,False,False,False,Low,False
80A05B860,0,,False,False,False,Low,False
809F0C5F0,0,,False,False,False,Low,False
804371D40,0,,False,False,False,Low,False
809F0BDC0,0,,False,False,False,Low,False
803494D30,0,,False,False,False,Low,False
8018A4D50,0,,False,False,False,Low,False
809FE8900,0,,False,False,False,Low,False
80927AD70,20,High total outgoing amount,False,False,False,Low,False
808BF4640,0,,False,False,False,Low,False
8018415F0,0,,False,False,False,Low,False
809FFDDC0,20,High total outgoing amount,False,False,False,Low,False
80A002DB0,0,,False,False,False,Low,False
8008743F0,0,,False,False,False,Low,False
80A007370,0,,False,False,False,Low,False
809F6C550,0,,False,False,False,Low,False
8018B1470,0,,False,False,False,Low,False
801FEFA60,0,,False,False,False,Low,False
809F31950,0,,False,False,False,Low,False
801234270,0,,False,False,False,Low,False
800C676A0,0,,False,False,False,Low,False
803285C60,0,,False,False,False,Low,False
80A01F7D0,0,,False,False,False,Low,False
809F11490,0,,False,False,False,Low,False
809E1B8D0,0,,False,False,False,Low,False
80A05FFE0,0,,False,False,False,Low,False
809FEB2A0,0,,False,False,False,Low,False
80175DC80,0,,False,False,False,Low,False
80A16EBF0,0,,False,False,False,Low,False
80A10D9B0,0,,False,False,False,Low,False
80176CBA0,0,,False,False,False,Low,False
80A1F7CC0,0,,False,False,False,Low,False
801770CC0,0,,False,False,False,Low,False
803F7F310,20,High total outgoing amount,False,False,False,Low,False
8007C7800,20,High total outgoing amount,False,False,False,Low,False
80A202730,0,,False,False,False,Low,False
80177A790,0,,False,False,False,Low,False
800AFB710,20,High total outgoing amount,False,False,False,Low,False
809E261A0,0,,False,False,False,Low,False
801777660,20,High total outgoing amount,False,False,False,Low,False
805992FB0,20,High total outgoing amount,False,False,False,Low,False
80177AA10,0,,False,False,False,Low,False
809E24210,0,,False,False,False,Low,False
80A066960,20,High total outgoing amount,False,False,False,Low,False
80176CFA0,0,,False,False,False,Low,False
80191C770,20,High total outgoing amount,False,False,False,Low,False
80A04F860,0,,False,False,False,Low,False
809E7F2D0,0,,False,False,False,Low,False
809E3D1E0,0,,False,False,False,Low,False
809E7FAF0,0,,False,False,False,Low,False
809FED880,0,,False,False,False,Low,False
80A054B40,0,,False,False,False,Low,False
80A062690,0,,False,False,False,Low,False
80A0752E0,0,,False,False,False,Low,False
809E70490,0,,False,False,False,Low,False
809E43B10,0,,False,False,False,Low,False
80A101B80,0,,False,False,False,Low,False
8019126B0,0,,False,False,False,Low,False
809E6A600,20,High total outgoing amount,False,False,False,Low,False
809E6BBD0,20,High total outgoing amount,False,False,False,Low,False
80A1248D0,0,,False,False,False,Low,False
80A127FB0,20,High total outgoing amount,False,False,False,Low,False
80A12C650,0,,False,False,False,Low,False
809E5C610,0,,False,False,False,Low,False
809B846F0,0,,False,False,False,Low,False
80A493390,0,,False,False,False,Low,False
809B3E640,20,High total outgoing amount,False,False,False,Low,False
801B789B0,0,,False,False,False,Low,False
8096C0500,20,High total outgoing amount,False,False,False,Low,False
801B77850,0,,False,False,False,Low,False
8096AB200,0,,False,False,False,Low,False
8096AC220,20,High total outgoing amount,False,False,False,Low,False
8015D99E0,0,,False,False,False,Low,False
8096AB630,0,,False,False,False,Low,False
80A6E9EA0,0,,False,False,False,Low,False
8015C4AA0,0,,False,False,False,Low,False
8015BDAF0,20,High total outgoing amount,False,False,False,Low,False
80A77C8B0,0,,False,False,False,Low,False
80A77D090,0,,False,False,False,Low,False
80A785B00,0,,False,False,False,Low,False
80A788840,0,,False,False,False,Low,False
8015B2750,0,,False,False,False,Low,False
809577740,0,,False,False,False,Low,False
8015B0210,0,,False,False,False,Low,False
8015D6040,20,High total outgoing amount,False,False,False,Low,False
80965A3D0,0,,False,False,False,Low,False
80A6D9700,0,,False,False,False,Low,False
8015E0FF0,0,,False,False,False,Low,False
80A6294C0,20,High total outgoing amount,False,False,False,Low,False
80A629650,0,,False,False,False,Low,False
801B5A5A0,20,High total outgoing amount,False,False,False,Low,False
8097879A0,0,,False,False,False,Low,False
801B5A270,0,,False,False,False,Low,False
80A633F50,0,,False,False,False,Low,False
80A6418B0,0,,False,False,False,Low,False
809769380,0,,False,False,False,Low,False
8015C2170,0,,False,False,False,Low,False
809767A20,20,High total outgoing amount,False,False,False,Low,False
80974DC70,0,,False,False,False,Low,False
809708FE0,0,,False,False,False,Low,False
8015C0E20,0,,False,False,False,Low,False
80A65F970,0,,False,False,False,Low,False
801B76900,0,,False,False,False,Low,False
8096F1E80,0,,False,False,False,Low,False
8015E50B0,20,High total outgoing amount,False,False,False,Low,False
801B80CB0,0,,False,False,False,Low,False
8015B37B0,0,,False,False,False,Low,False
801B96950,0,,False,False,False,Low,False
8095F6620,0,,False,False,False,Low,False
80A8512F0,0,,False,False,False,Low,False
809601410,0,,False,False,False,Low,False
8015747F0,0,,False,False,False,Low,False
801574030,0,,False,False,False,Low,False
80A8808C0,0,,False,False,False,Low,False
80A882E00,0,,False,False,False,Low,False
8045BE630,0,,False,False,False,Low,False
8018A15B0,0,,False,False,False,Low,False
80A8B30E0,0,,False,False,False,Low,False
801406100,0,,False,False,False,Low,False
80A8D2030,0,,False,False,False,Low,False
80A908180,20,High total outgoing amount,False,False,False,Low,False
80A92B260,0,,False,False,False,Low,False
80155D880,0,,False,False,False,Low,False
80A960E10,0,,False,False,False,Low,False
800713E40,0,,False,False,False,Low,False
801584D60,0,,False,False,False,Low,False
8015AC330,0,,False,False,False,Low,False
8079C7A10,20,High total outgoing amount,False,False,False,Low,False
801BB01E0,0,,False,False,False,Low,False
800ADB730,20,High total outgoing amount,False,False,False,Low,False
80A78DA20,0,,False,False,False,Low,False
8013C47F0,0,,False,False,False,Low,False
801B9EEF0,0,,False,False,False,Low,False
80A7A62F0,0,,False,False,False,Low,False
80962D5A0,0,,False,False,False,Low,False
801BA8ED0,0,,False,False,False,Low,False
809627CB0,0,,False,False,False,Low,False
8015A1720,20,High total outgoing amount,False,False,False,Low,False
8015A12C0,20,High total outgoing amount,False,False,False,Low,False
80A7D9410,0,,False,False,False,Low,False
80158D7F0,0,,False,False,False,Low,False
80961F9B0,0,,False,False,False,Low,False
80A807420,0,,False,False,False,Low,False
80A813CC0,0,,False,False,False,Low,False
80608BFC0,0,,False,False,False,Low,False
80A8292B0,20,High total outgoing amount,False,False,False,Low,False
80A837670,20,High total outgoing amount,False,False,False,Low,False
801B568E0,20,High total outgoing amount,False,False,False,Low,False
8015FC5B0,0,,False,False,False,Low,False
8015FD7C0,0,,False,False,False,Low,False
80A469D10,0,,False,False,False,Low,False
809A70B20,20,High total outgoing amount,False,False,False,Low,False
809A6E020,20,High total outgoing amount,False,False,False,Low,False
8081D8FA0,0,,False,False,False,Low,False
809A2C860,0,,False,False,False,Low,False
809A2CFC0,0,,False,False,False,Low,False
801696DC0,0,,False,False,False,Low,False
800149160,20,High total outgoing amount,False,False,False,Low,False
801694760,0,,False,False,False,Low,False
801693B70,0,,False,False,False,Low,False
807FA5270,0,,False,False,False,Low,False
809A1FE80,0,,False,False,False,Low,False
809A1C6A0,0,,False,False,False,Low,False
802427400,20,High total outgoing amount,False,False,False,Low,False
809A20720,0,,False,False,False,Low,False
80A53CC10,0,,False,False,False,Low,False
80A466CB0,0,,False,False,False,Low,False
80A51D880,0,,False,False,False,Low,False
80119ECA0,20,High total outgoing amount,False,False,False,Low,False
80A4EDB90,0,,False,False,False,Low,False
8012679F0,0,,False,False,False,Low,False
80A4AC070,0,,False,False,False,Low,False
8019D3400,20,High total outgoing amount,False,False,False,Low,False
8016B1A50,0,,False,False,False,Low,False
80A4B4280,0,,False,False,False,Low,False
809AEB2A0,20,High total outgoing amount,False,False,False,Low,False
800D0FF00,0,,False,False,False,Low,False
809ADD160,0,,False,False,False,Low,False
80A4D2B50,20,High total outgoing amount,False,False,False,Low,False
80A4D5AC0,0,,False,False,False,Low,False
80A4D64D0,20,High total outgoing amount,False,False,False,Low,False
8019DBA90,20,High total outgoing amount,False,False,False,Low,False
80A4DF030,20,High total outgoing amount,False,False,False,Low,False
80A4E5290,0,,False,False,False,Low,False
800A6C1F0,20,High total outgoing amount,False,False,False,Low,False
80A4E9240,0,,False,False,False,Low,False
809A87990,20,High total outgoing amount,False,False,False,Low,False
80546BBB0,20,High total outgoing amount,False,False,False,Low,False
801417AD0,20,High total outgoing amount,False,False,False,Low,False
809EC7E40,0,,False,False,False,Low,False
8098A1860,20,High total outgoing amount,False,False,False,Low,False
8016002D0,0,,False,False,False,Low,False
801AEBEE0,0,,False,False,False,Low,False
800B30EB0,20,High total outgoing amount,False,False,False,Low,False
801AFC810,0,,False,False,False,Low,False
8074B3EF0,20,High total outgoing amount,False,False,False,Low,False
809876CC0,0,,False,False,False,Low,False
801B11550,20,High total outgoing amount,False,False,False,Low,False
802B1F280,0,,False,False,False,Low,False
805E57100,0,,False,False,False,Low,False
80425A350,0,,False,False,False,Low,False
8098197F0,20,High total outgoing amount,False,False,False,Low,False
80A60DD30,0,,False,False,False,Low,False
8015FCC60,0,,False,False,False,Low,False
8008C9CA0,20,High total outgoing amount,False,False,False,Low,False
80A610890,0,,False,False,False,Low,False
8097F73B0,0,,False,False,False,Low,False
80A5A1E80,0,,False,False,False,Low,False
8098B4490,0,,False,False,False,Low,False
80A55E220,0,,False,False,False,Low,False
80160C290,20,High total outgoing amount,False,False,False,Low,False
80167EE70,0,,False,False,False,Low,False
80998F090,20,High total outgoing amount,False,False,False,Low,False
800610DA0,0,,False,False,False,Low,False
8099664C0,0,,False,False,False,Low,False
80A55FF20,0,,False,False,False,Low,False
801A20630,0,,False,False,False,Low,False
801A221C0,0,,False,False,False,Low,False
8099719E0,0,,False,False,False,Low,False
80A9706A0,0,,False,False,False,Low,False
809958530,0,,False,False,False,Low,False
809931830,0,,False,False,False,Low,False
80991DB80,0,,False,False,False,Low,False
808F7BE00,20,High total outgoing amount,False,False,False,Low,False
801A94800,20,High total outgoing amount,False,False,False,Low,False
80A59A970,0,,False,False,False,Low,False
80A59E290,0,,False,False,False,Low,False
80A55B9B0,0,,False,False,False,Low,False
80A575FD0,0,,False,False,False,Low,False
806A99A20,0,,False,False,False,Low,False
802A02770,0,,False,False,False,Low,False
808860DF0,0,,False,False,False,Low,False
80885C2C0,0,,False,False,False,Low,False
807BC0970,0,,False,False,False,Low,False
807BB7620,0,,False,False,False,Low,False
807BA45F0,0,,False,False,False,Low,False
800F83650,0,,False,False,False,Low,False
807BA6420,0,,False,False,False,Low,False
80C15AC60,0,,False,False,False,Low,False
808B9EAC0,20,High total outgoing amount,False,False,False,Low,False
80253DAB0,20,High total outgoing amount,False,False,False,Low,False
807B266F0,0,,False,False,False,Low,False
80C1C83D0,20,High total outgoing amount,False,False,False,Low,False
80253CE80,0,,False,False,False,Low,False
807B1E6F0,0,,False,False,False,Low,False
80C1D5C40,0,,False,False,False,Low,False
80C1D4420,0,,False,False,False,Low,False
80C1C3190,0,,False,False,False,Low,False
807B10810,0,,False,False,False,Low,False
807AE2DE0,0,,False,False,False,Low,False
802521A90,0,,False,False,False,Low,False
807AE08E0,0,,False,False,False,Low,False
80C0CBFB0,0,,False,False,False,Low,False
807A9E140,0,,False,False,False,Low,False
804445D30,0,,False,False,False,Low,False
807C29100,0,,False,False,False,Low,False
800EA30A0,20,High total outgoing amount,False,False,False,Low,False
800FBBD00,0,,False,False,False,Low,False
800FB5270,0,,False,False,False,Low,False
8024EDBE0,0,,False,False,False,Low,False
807BEE580,20,High total outgoing amount,False,False,False,Low,False
800728FA0,20,High total outgoing amount,False,False,False,Low,False
80C069890,0,,False,False,False,Low,False
800FB84D0,20,High total outgoing amount,False,False,False,Low,False
80C06B280,0,,False,False,False,Low,False
800FB4F60,0,,False,False,False,Low,False
80C06C420,0,,False,False,False,Low,False
807BD4A00,0,,False,False,False,Low,False
807BD49B0,0,,False,False,False,Low,False
80C0AE0F0,0,,False,False,False,Low,False
80C0B23E0,0,,False,False,False,Low,False
80C0C0690,0,,False,False,False,Low,False
80BF500C0,0,,False,False,False,Low,False
80114CA40,20,High total outgoing amount,False,False,False,Low,False
800F57CA0,20,High total outgoing amount,False,False,False,Low,False
80102E530,0,,False,False,False,Low,False
80637C600,0,,False,False,False,Low,False
807A67330,20,High total outgoing amount,False,False,False,Low,False
802653FE0,0,,False,False,False,Low,False
805D8BFA0,0,,False,False,False,Low,False
800F438F0,20,High total outgoing amount,False,False,False,Low,False
8026599E0,0,,False,False,False,Low,False
80C339A40,0,,False,False,False,Low,False
80C33D320,0,,False,False,False,Low,False
80C33A490,0,,False,False,False,Low,False
807A2FEC0,0,,False,False,False,Low,False
80C358110,0,,False,False,False,Low,False
8062F6280,0,,False,False,False,Low,False
