Account,Degree,In_Degree,Out_Degree,Degree_Centrality
80A1F7CC0,2,1,1,0.00033211557622052476
801770CC0,2,1,1,0.00033211557622052476
803F7F310,1,0,1,0.00016605778811026238
80A200880,1,1,0,0.00016605778811026238
8007C7800,1,0,1,0.00016605778811026238
8017847E0,1,1,0,0.00016605778811026238
80A202730,2,1,1,0.00033211557622052476
80177A790,1,0,1,0.00016605778811026238
804DBB540,1,1,0,0.00016605778811026238
800AFB710,1,0,1,0.00016605778811026238
801928DB0,1,1,0,0.00016605778811026238
809E261A0,2,1,1,0.00033211557622052476
801777660,2,1,1,0.00033211557622052476
805992FB0,1,0,1,0.00016605778811026238
809E25070,1,1,0,0.00016605778811026238
80177AA10,2,1,1,0.00033211557622052476
809E24210,2,1,1,0.00033211557622052476
80A16D8D0,1,1,0,0.00016605778811026238
80A066960,2,1,1,0.00033211557622052476
80176CFA0,2,1,1,0.00033211557622052476
80191C770,2,1,1,0.00033211557622052476
80A04F860,1,0,1,0.00016605778811026238
809FEC460,1,1,0,0.00016605778811026238
809E7F2D0,2,1,1,0.00033211557622052476
809E3D1E0,2,1,1,0.00033211557622052476
809E7FAF0,2,1,1,0.00033211557622052476
809FED880,2,1,1,0.00033211557622052476
80A054B40,1,0,1,0.00016605778811026238
80D9568D0,1,1,0,0.00016605778811026238
80A062690,2,1,1,0.00033211557622052476
80A0752E0,2,1,1,0.00033211557622052476
809E70490,2,1,1,0.00033211557622052476
809E43B10,2,1,1,0.00033211557622052476
80A101B80,2,1,1,0.00033211557622052476
8019126B0,2,1,1,0.00033211557622052476
809E6A600,1,0,1,0.00016605778811026238
809E6DEF0,1,1,0,0.00016605778811026238
809E6BBD0,2,1,1,0.00033211557622052476
80A1248D0,2,1,1,0.00033211557622052476
80A127FB0,2,1,1,0.00033211557622052476
80A12C650,2,1,1,0.00033211557622052476
809E5C610,2,1,1,0.00033211557622052476
809B846F0,2,1,1,0.00033211557622052476
80A493390,2,1,1,0.00033211557622052476
809B3E640,2,1,1,0.00033211557622052476
801B789B0,1,0,1,0.00016605778811026238
816F24E40,1,1,0,0.00016605778811026238
8096C0500,2,1,1,0.00033211557622052476
801B77850,2,1,1,0.00033211557622052476
8096AB200,2,1,1,0.00033211557622052476
8096AC220,2,1,1,0.00033211557622052476
8015D99E0,2,1,1,0.00033211557622052476
8096AB630,2,1,1,0.00033211557622052476
80A6E9EA0,2,1,1,0.00033211557622052476
8015C4AA0,2,1,1,0.00033211557622052476
8015BDAF0,2,1,1,0.00033211557622052476
80A77C8B0,2,1,1,0.00033211557622052476
80A77D090,2,1,1,0.00033211557622052476
80A785B00,2,1,1,0.00033211557622052476
80A788840,1,0,1,0.00016605778811026238
80A7887F0,1,1,0,0.00016605778811026238
8015B2750,2,1,1,0.00033211557622052476
809577740,2,1,1,0.00033211557622052476
8015B0210,2,1,1,0.00033211557622052476
8015D6040,2,1,1,0.00033211557622052476
80965A3D0,2,1,1,0.00033211557622052476
80A6D9700,2,1,1,0.00033211557622052476
8015E0FF0,2,1,1,0.00033211557622052476
80A6294C0,2,1,1,0.00033211557622052476
80A629650,2,1,1,0.00033211557622052476
801B5A5A0,2,1,1,0.00033211557622052476
8097879A0,2,1,1,0.00033211557622052476
801B5A270,2,1,1,0.00033211557622052476
80A633F50,2,1,1,0.00033211557622052476
80A6418B0,2,1,1,0.00033211557622052476
809769380,2,1,1,0.00033211557622052476
8015C2170,2,1,1,0.00033211557622052476
809767A20,2,1,1,0.00033211557622052476
80974DC70,2,1,1,0.00033211557622052476
809708FE0,2,1,1,0.00033211557622052476
8015C0E20,2,1,1,0.00033211557622052476
80A65F970,2,1,1,0.00033211557622052476
801B76900,2,1,1,0.00033211557622052476
8096F1E80,2,1,1,0.00033211557622052476
8015E50B0,2,1,1,0.00033211557622052476
801B80CB0,2,1,1,0.00033211557622052476
8015B37B0,2,1,1,0.00033211557622052476
801B96950,2,1,1,0.00033211557622052476
8095F6620,2,1,1,0.00033211557622052476
80A8512F0,2,1,1,0.00033211557622052476
809601410,2,1,1,0.00033211557622052476
8015747F0,1,0,1,0.00016605778811026238
8023DB9E0,1,1,0,0.00016605778811026238
801574030,2,1,1,0.00033211557622052476
80A8808C0,1,0,1,0.00016605778811026238
8165BB950,1,1,0,0.00016605778811026238
80A882E00,2,1,1,0.00033211557622052476
8045BE630,1,0,1,0.00016605778811026238
80A883680,1,1,0,0.00016605778811026238
8018A15B0,1,0,1,0.00016605778811026238
8095D2EA0,1,1,0,0.00016605778811026238
80A8B30E0,2,1,1,0.00033211557622052476
801406100,1,0,1,0.00016605778811026238
8095D11B0,1,1,0,0.00016605778811026238
80A8D2030,2,1,1,0.00033211557622052476
80A908180,2,1,1,0.00033211557622052476
80A92B260,2,1,1,0.00033211557622052476
80155D880,2,1,1,0.00033211557622052476
80A960E10,2,1,1,0.00033211557622052476
800713E40,1,0,1,0.00016605778811026238
801BFC770,1,1,0,0.00016605778811026238
801584D60,2,1,1,0.00033211557622052476
8015AC330,2,1,1,0.00033211557622052476
8079C7A10,1,0,1,0.00016605778811026238
80A850790,1,1,0,0.00016605778811026238
801BB01E0,2,1,1,0.00033211557622052476
800ADB730,1,0,1,0.00016605778811026238
8015AA0B0,1,1,0,0.00016605778811026238
80A78DA20,2,1,1,0.00033211557622052476
8013C47F0,3,1,2,0.0004981733643307871
809634AC0,1,1,0,0.00016605778811026238
801B9EEF0,2,1,1,0.00033211557622052476
80A7A62F0,1,0,1,0.00016605778811026238
80A7A4A60,1,1,0,0.00016605778811026238
80962D5A0,2,1,1,0.00033211557622052476
801BA8ED0,2,1,1,0.00033211557622052476
809627CB0,2,1,1,0.00033211557622052476
8015A1720,2,1,1,0.00033211557622052476
8015A12C0,2,1,1,0.00033211557622052476
80A7D9410,2,1,1,0.00033211557622052476
80158D7F0,2,1,1,0.00033211557622052476
80961F9B0,2,1,1,0.00033211557622052476
80A807420,2,1,1,0.00033211557622052476
80A813CC0,2,1,1,0.00033211557622052476
80608BFC0,1,0,1,0.00016605778811026238
80961F4B0,1,1,0,0.00016605778811026238
80A8292B0,1,0,1,0.00016605778811026238
80A82BF80,1,1,0,0.00016605778811026238
80A837670,2,1,1,0.00033211557622052476
801B568E0,2,1,1,0.00033211557622052476
8015FC5B0,2,1,1,0.00033211557622052476
8015FD7C0,2,1,1,0.00033211557622052476
80A469D10,2,1,1,0.00033211557622052476
809A70B20,2,1,1,0.00033211557622052476
809A6E020,2,1,1,0.00033211557622052476
8081D8FA0,2,1,1,0.00033211557622052476
809A2C860,2,1,1,0.00033211557622052476
809A2CFC0,2,1,1,0.00033211557622052476
801696DC0,2,1,1,0.00033211557622052476
800149160,1,0,1,0.00016605778811026238
8015010E0,1,1,0,0.00016605778811026238
801694760,2,1,1,0.00033211557622052476
801693B70,2,1,1,0.00033211557622052476
807FA5270,1,0,1,0.00016605778811026238
80A52E440,1,1,0,0.00016605778811026238
809A1FE80,2,1,1,0.00033211557622052476
809A1C6A0,2,1,1,0.00033211557622052476
802427400,1,0,1,0.00016605778811026238
80A539990,1,1,0,0.00016605778811026238
809A20720,2,1,1,0.00033211557622052476
80A53CC10,2,1,1,0.00033211557622052476
80A466CB0,2,1,1,0.00033211557622052476
80A51D880,1,0,1,0.00016605778811026238
80A51A4A0,1,1,0,0.00016605778811026238
80119ECA0,1,0,1,0.00016605778811026238
8019E50A0,1,1,0,0.00016605778811026238
80A4EDB90,2,1,1,0.00033211557622052476
8012679F0,1,0,1,0.00016605778811026238
809B2EDB0,1,1,0,0.00016605778811026238
80A4AC070,2,1,1,0.00033211557622052476
8019D3400,2,1,1,0.00033211557622052476
8016B1A50,2,1,1,0.00033211557622052476
80A4B4280,2,1,1,0.00033211557622052476
809AEB2A0,2,1,1,0.00033211557622052476
800D0FF00,1,0,1,0.00016605778811026238
80A4CE4A0,1,1,0,0.00016605778811026238
809ADD160,2,1,1,0.00033211557622052476
80A4D2B50,2,1,1,0.00033211557622052476
80A4D5AC0,2,1,1,0.00033211557622052476
80A4D64D0,2,1,1,0.00033211557622052476
8019DBA90,2,1,1,0.00033211557622052476
80A4DF030,2,1,1,0.00033211557622052476
80A4E5290,2,1,1,0.00033211557622052476
800A6C1F0,1,0,1,0.00016605778811026238
8019DE4E0,1,1,0,0.00016605778811026238
80A4E9240,2,1,1,0.00033211557622052476
809A87990,2,1,1,0.00033211557622052476
80546BBB0,2,0,2,0.00033211557622052476
80A509250,1,1,0,0.00016605778811026238
801417AD0,1,0,1,0.00016605778811026238
801A14180,1,1,0,0.00016605778811026238
809EC7E40,2,1,1,0.00033211557622052476
8098A1860,2,1,1,0.00033211557622052476
8016002D0,2,1,1,0.00033211557622052476
801AEBEE0,2,1,1,0.00033211557622052476
800B30EB0,1,0,1,0.00016605778811026238
801AF4BC0,1,1,0,0.00016605778811026238
801AFC810,2,1,1,0.00033211557622052476
8074B3EF0,1,0,1,0.00016605778811026238
80A5AB660,1,1,0,0.00016605778811026238
809876CC0,2,1,1,0.00033211557622052476
801B11550,2,1,1,0.00033211557622052476
802B1F280,1,0,1,0.00016605778811026238
80985F8D0,1,1,0,0.00016605778811026238
805E57100,1,0,1,0.00016605778811026238
80A5CFAF0,1,1,0,0.00016605778811026238
80425A350,1,0,1,0.00016605778811026238
80A5D5B40,1,1,0,0.00016605778811026238
8098197F0,2,1,1,0.00033211557622052476
80A60DD30,2,1,1,0.00033211557622052476
8015FCC60,2,1,1,0.00033211557622052476
8008C9CA0,1,0,1,0.00016605778811026238
801B52C80,1,1,0,0.00016605778811026238
80A610890,2,1,1,0.00033211557622052476
8097F73B0,2,1,1,0.00033211557622052476
80A5A1E80,2,1,1,0.00033211557622052476
8098B4490,2,1,1,0.00033211557622052476
80A55E220,2,1,1,0.00033211557622052476
80160C290,2,1,1,0.00033211557622052476
80167EE70,2,1,1,0.00033211557622052476
80998F090,2,1,1,0.00033211557622052476
800610DA0,1,0,1,0.00016605778811026238
801A16B50,1,1,0,0.00016605778811026238
8099664C0,2,1,1,0.00033211557622052476
80A55FF20,2,1,1,0.00033211557622052476
801A20630,2,1,1,0.00033211557622052476
801A221C0,2,1,1,0.00033211557622052476
8099719E0,2,1,1,0.00033211557622052476
80A9706A0,2,1,1,0.00033211557622052476
809958530,2,1,1,0.00033211557622052476
809931830,2,1,1,0.00033211557622052476
80991DB80,2,1,1,0.00033211557622052476
808F7BE00,1,0,1,0.00016605778811026238
809906660,1,1,0,0.00016605778811026238
801A94800,2,1,1,0.00033211557622052476
80A59A970,1,0,1,0.00016605778811026238
80A59A9C0,1,1,0,0.00016605778811026238
80A59E290,2,1,1,0.00033211557622052476
80A55B9B0,2,1,1,0.00033211557622052476
80A575FD0,2,1,1,0.00033211557622052476
806A99A20,2,1,1,0.00033211557622052476
802A02770,1,0,1,0.00016605778811026238
80B7B4540,1,1,0,0.00016605778811026238
808860DF0,2,1,1,0.00033211557622052476
80885C2C0,2,1,1,0.00033211557622052476
807BC0970,2,1,1,0.00033211557622052476
807BB7620,2,1,1,0.00033211557622052476
807BA45F0,2,1,1,0.00033211557622052476
800F83650,2,1,1,0.00033211557622052476
807BA6420,1,0,1,0.00016605778811026238
807BA9640,1,1,0,0.00016605778811026238
80C15AC60,2,1,1,0.00033211557622052476
808B9EAC0,1,0,1,0.00016605778811026238
80C1868C0,1,1,0,0.00016605778811026238
80253DAB0,2,1,1,0.00033211557622052476
807B266F0,2,1,1,0.00033211557622052476
80C1C83D0,2,1,1,0.00033211557622052476
80253CE80,2,1,1,0.00033211557622052476
807B1E6F0,2,1,1,0.00033211557622052476
80C1D5C40,1,0,1,0.00016605778811026238
80F3A4FC0,1,1,0,0.00016605778811026238
80C1D4420,2,1,1,0.00033211557622052476
80C1C3190,2,1,1,0.00033211557622052476
807B10810,2,1,1,0.00033211557622052476
807AE2DE0,2,1,1,0.00033211557622052476
802521A90,2,1,1,0.00033211557622052476
807AE08E0,2,1,1,0.00033211557622052476
80C0CBFB0,2,1,1,0.00033211557622052476
807A9E140,1,0,1,0.00016605778811026238
8106F7C80,1,1,0,0.00016605778811026238
804445D30,1,0,1,0.00016605778811026238
807C585A0,1,1,0,0.00016605778811026238
807C29100,2,1,1,0.00033211557622052476
800EA30A0,1,0,1,0.00016605778811026238
807C05A10,1,1,0,0.00016605778811026238
800FBBD00,2,1,1,0.00033211557622052476
800FB5270,2,1,1,0.00033211557622052476
8024EDBE0,2,1,1,0.00033211557622052476
807BEE580,2,1,1,0.00033211557622052476
800728FA0,1,0,1,0.00016605778811026238
802501010,1,1,0,0.00016605778811026238
80C069890,2,1,1,0.00033211557622052476
800FB84D0,2,1,1,0.00033211557622052476
80C06B280,2,1,1,0.00033211557622052476
800FB4F60,2,1,1,0.00033211557622052476
80C06C420,2,1,1,0.00033211557622052476
807BD4A00,2,1,1,0.00033211557622052476
807BD49B0,2,1,1,0.00033211557622052476
80C0AE0F0,2,1,1,0.00033211557622052476
80C0B23E0,2,1,1,0.00033211557622052476
80C0C0690,2,1,1,0.00033211557622052476
80BF500C0,2,1,1,0.00033211557622052476
80114CA40,1,0,1,0.00016605778811026238
8025A1D50,1,1,0,0.00016605778811026238
800F57CA0,1,0,1,0.00016605778811026238
8020A1310,1,1,0,0.00016605778811026238
80102E530,1,0,1,0.00016605778811026238
80C327A00,1,1,0,0.00016605778811026238
80637C600,1,0,1,0.00016605778811026238
807A74910,1,1,0,0.00016605778811026238
807A67330,2,1,1,0.00033211557622052476
802653FE0,2,1,1,0.00033211557622052476
805D8BFA0,1,0,1,0.00016605778811026238
807A68F10,1,1,0,0.00016605778811026238
800F438F0,2,1,1,0.00033211557622052476
8026599E0,2,1,1,0.00033211557622052476
80C339A40,2,1,1,0.00033211557622052476
80C33D320,2,1,1,0.00033211557622052476
80C33A490,2,1,1,0.00033211557622052476
807A2FEC0,2,1,1,0.00033211557622052476
80C358110,1,0,1,0.00016605778811026238
80C34F3B0,1,1,0,0.00016605778811026238
8062F6280,1,0,1,0.00016605778811026238
807A2D480,1,1,0,0.00016605778811026238
807A24590,2,1,1,0.00033211557622052476
807A11BF0,2,1,1,0.00033211557622052476
807A206D0,2,1,1,0.00033211557622052476
8012370D0,1,0,1,0.00016605778811026238
80C3AA7C0,1,1,0,0.00016605778811026238
800606D80,1,0,1,0.00016605778811026238
80262A8A0,1,1,0,0.00016605778811026238
800F5FAD0,2,1,1,0.00033211557622052476
807AA3FB0,2,1,1,0.00033211557622052476
802625990,1,0,1,0.00016605778811026238
81A731E80,1,1,0,0.00016605778811026238
80150ACB0,1,0,1,0.00016605778811026238
80C2968E0,1,1,0,0.00016605778811026238
800BBF2B0,1,0,1,0.00016605778811026238
800F61930,1,1,0,0.00016605778811026238
80C2C0E30,2,1,1,0.00033211557622052476
8025C0690,2,1,1,0.00033211557622052476
80089BD40,1,0,1,0.00016605778811026238
8058F2580,1,1,0,0.00016605778811026238
807AC1720,2,1,1,0.00033211557622052476
807AC07D0,2,1,1,0.00033211557622052476
807ABD960,2,1,1,0.00033211557622052476
800E2CBA0,1,0,1,0.00016605778811026238
8025C66E0,1,1,0,0.00016605778811026238
80C300800,1,1,0,0.00016605778811026238
806164060,1,0,1,0.00016605778811026238
807ABC1C0,1,1,0,0.00016605778811026238
8025CC520,2,1,1,0.00033211557622052476
807AB3300,2,1,1,0.00033211557622052476
807AAB440,2,1,1,0.00033211557622052476
80C31B940,2,1,1,0.00033211557622052476
807AAAA60,2,1,1,0.00033211557622052476
800F41E60,2,1,1,0.00033211557622052476
807AA3F10,2,1,1,0.00033211557622052476
800F2EFB0,2,1,1,0.00033211557622052476
80248D570,2,1,1,0.00033211557622052476
807C5E4C0,2,1,1,0.00033211557622052476
807D4E8B0,2,1,1,0.00033211557622052476
80BB6ED80,2,1,1,0.00033211557622052476
807D454A0,2,1,1,0.00033211557622052476
80101F860,2,1,1,0.00033211557622052476
807D4BA20,2,1,1,0.00033211557622052476
80BB64140,2,1,1,0.00033211557622052476
80BB71710,2,1,1,0.00033211557622052476
80BB75080,2,1,1,0.00033211557622052476
807CCD490,2,1,1,0.00033211557622052476
807D1DC30,2,1,1,0.00033211557622052476
807CDBB80,2,1,1,0.00033211557622052476
807D1F090,2,1,1,0.00033211557622052476
8010294B0,2,1,1,0.00033211557622052476
80BBBD4E0,2,1,1,0.00033211557622052476
80BBC1380,2,1,1,0.00033211557622052476
807D149E0,2,1,1,0.00033211557622052476
8010257C0,2,1,1,0.00033211557622052476
80BB67960,2,1,1,0.00033211557622052476
807D12D80,1,0,1,0.00016605778811026238
807D12BF0,1,1,0,0.00016605778811026238
807D86D60,2,1,1,0.00033211557622052476
80BB17C70,2,1,1,0.00033211557622052476
8023E8790,2,1,1,0.00033211557622052476
80BB2BA90,2,1,1,0.00033211557622052476
807D53230,2,1,1,0.00033211557622052476
801059860,1,0,1,0.00016605778811026238
801057B90,1,1,0,0.00016605778811026238
801056E70,2,1,1,0.00033211557622052476
807CC1180,2,1,1,0.00033211557622052476
807C8E1D0,1,0,1,0.00016605778811026238
80EB64370,1,1,0,0.00016605778811026238
8010564D0,2,1,1,0.00033211557622052476
80BB30D70,2,1,1,0.00033211557622052476
807D53BF0,2,1,1,0.00033211557622052476
80BB21480,2,1,1,0.00033211557622052476
80BB228D0,2,1,1,0.00033211557622052476
8023F23F0,2,1,1,0.00033211557622052476
807DF3F30,2,1,1,0.00033211557622052476
80BB40970,1,0,1,0.00016605778811026238
80BB18720,1,1,0,0.00016605778811026238
800A7BC10,1,0,1,0.00016605778811026238
8023F68C0,1,1,0,0.00016605778811026238
80BB15030,1,0,1,0.00016605778811026238
800B9F760,1,1,0,0.00016605778811026238
801022510,1,0,1,0.00016605778811026238
800213370,1,1,0,0.00016605778811026238
806BDE4C0,1,0,1,0.00016605778811026238
807C66680,1,1,0,0.00016605778811026238
807CFD120,2,1,1,0.00033211557622052476
807CDE680,2,1,1,0.00033211557622052476
807CB2920,2,1,1,0.00033211557622052476
807C9F370,2,1,1,0.00033211557622052476
800FF47D0,2,1,1,0.00033211557622052476
807C7C7C0,2,1,1,0.00033211557622052476
80245C4D0,2,1,1,0.00033211557622052476
8024758B0,1,1,0,0.00016605778811026238
80BD85000,2,1,1,0.00033211557622052476
80BD9DA30,2,1,1,0.00033211557622052476
80B2E1890,1,0,1,0.00016605778811026238
80BDED1B0,1,1,0,0.00016605778811026238
807C6E340,1,0,1,0.00016605778811026238
807C6DAF0,1,1,0,0.00016605778811026238
807C6E670,2,1,1,0.00033211557622052476
80BE96500,1,1,0,0.00016605778811026238
807C6D380,2,1,1,0.00033211557622052476
807C63B60,2,1,1,0.00033211557622052476
806E23E70,1,0,1,0.00016605778811026238
80BED7970,1,1,0,0.00016605778811026238
80BED7D20,2,1,1,0.00033211557622052476
80BEE0CD0,2,1,1,0.00033211557622052476
807CBB550,2,1,1,0.00033211557622052476
807CF8D00,2,1,1,0.00033211557622052476
801006C00,2,1,1,0.00033211557622052476
805109920,1,0,1,0.00016605778811026238
80BCA9160,1,1,0,0.00016605778811026238
807D17810,2,1,1,0.00033211557622052476
807D142D0,2,1,1,0.00033211557622052476
807D09490,2,1,1,0.00033211557622052476
80BC16940,2,1,1,0.00033211557622052476
807D039E0,1,1,0,0.00016605778811026238
807D01E50,2,1,1,0.00033211557622052476
801016DD0,2,1,1,0.00033211557622052476
807CFE330,2,1,1,0.00033211557622052476
801014030,2,1,1,0.00033211557622052476
8024002F0,2,1,1,0.00033211557622052476
807CF2000,2,1,1,0.00033211557622052476
802425780,2,1,1,0.00033211557622052476
80BC69E30,2,1,1,0.00033211557622052476
8023F7280,1,0,1,0.00016605778811026238
80E076AA0,1,1,0,0.00016605778811026238
8023F7950,2,1,1,0.00033211557622052476
80BCA5D70,2,1,1,0.00033211557622052476
807CCF110,2,1,1,0.00033211557622052476
800F2E140,2,1,1,0.00033211557622052476
80C3CDDF0,2,1,1,0.00033211557622052476
800BD7530,1,0,1,0.00016605778811026238
80C3CF2A0,1,1,0,0.00016605778811026238
805D068C0,1,0,1,0.00016605778811026238
80C6227D0,1,1,0,0.00016605778811026238
80C64D050,2,1,1,0.00033211557622052476
80281C5C0,2,1,1,0.00033211557622052476
807721440,2,1,1,0.00033211557622052476
80281CCD0,2,1,1,0.00033211557622052476
8077204E0,2,1,1,0.00033211557622052476
80771D8A0,2,1,1,0.00033211557622052476
80771DCA0,2,1,1,0.00033211557622052476
80C67D750,2,1,1,0.00033211557622052476
80770E030,2,1,1,0.00033211557622052476
800E59A60,2,1,1,0.00033211557622052476
80C698A70,2,1,1,0.00033211557622052476
802824710,2,1,1,0.00033211557622052476
80C694FB0,2,1,1,0.00033211557622052476
80C69D4D0,2,1,1,0.00033211557622052476
800216650,1,0,1,0.00016605778811026238
800E419F0,1,1,0,0.00016605778811026238
800E40970,2,1,1,0.00033211557622052476
80C620DD0,2,1,1,0.00033211557622052476
8076F0A50,1,0,1,0.00016605778811026238
80D750460,1,1,0,0.00016605778811026238
807734A80,1,1,0,0.00016605778811026238
80C5F9C00,2,1,1,0.00033211557622052476
80C5CDC90,2,1,1,0.00033211557622052476
8027A51E0,2,1,1,0.00033211557622052476
807546BC0,2,1,1,0.00033211557622052476
80775D300,2,1,1,0.00033211557622052476
8017F0A20,1,0,1,0.00016605778811026238
807751130,1,1,0,0.00016605778811026238
8027BDD40,2,1,1,0.00033211557622052476
800E60A80,2,1,1,0.00033211557622052476
80C5D6A80,2,1,1,0.00033211557622052476
80C5D8C60,2,1,1,0.00033211557622052476
807746670,2,1,1,0.00033211557622052476
80C5E6710,2,1,1,0.00033211557622052476
80C5E6D40,2,1,1,0.00033211557622052476
807542E20,2,1,1,0.00033211557622052476
80C5E7550,1,0,1,0.00016605778811026238
80B8DECF0,1,1,0,0.00016605778811026238
807735AF0,2,1,1,0.00033211557622052476
80772C060,2,1,1,0.00033211557622052476
80C5F86D0,2,1,1,0.00033211557622052476
80C5FA700,2,1,1,0.00033211557622052476
80C5C19B0,2,1,1,0.00033211557622052476
8076EEE50,2,1,1,0.00033211557622052476
80C746A90,2,1,1,0.00033211557622052476
800E09770,2,1,1,0.00033211557622052476
800E09540,2,1,1,0.00033211557622052476
80C7CC1E0,1,0,1,0.00016605778811026238
805C99830,1,1,0,0.00016605778811026238
80C7D0730,2,1,1,0.00033211557622052476
80C7D40E0,1,0,1,0.00016605778811026238
80C7D5120,1,1,0,0.00016605778811026238
80C7E1E50,2,1,1,0.00033211557622052476
807665580,2,1,1,0.00033211557622052476
800E01B20,2,1,1,0.00033211557622052476
800AFA600,1,0,1,0.00016605778811026238
800E00220,1,1,0,0.00016605778811026238
80C7D9F30,2,1,1,0.00033211557622052476
80C7E4970,2,1,1,0.00033211557622052476
80C7E4550,2,1,1,0.00033211557622052476
80C7EC0C0,2,1,1,0.00033211557622052476
80C7F2440,2,1,1,0.00033211557622052476
80C7C5020,2,1,1,0.00033211557622052476
8076413B0,3,2,1,0.0004981733643307871
800DECA20,2,1,1,0.00033211557622052476
80C7B3E70,2,1,1,0.00033211557622052476
800E39C10,2,1,1,0.00033211557622052476
80768AE60,1,1,0,0.00016605778811026238
8076A75A0,2,1,1,0.00033211557622052476
800E335A0,2,1,1,0.00033211557622052476
810447C20,2,1,1,0.00033211557622052476
80765B3B0,2,1,1,0.00033211557622052476
80C768E20,3,1,2,0.0004981733643307871
800DE1770,2,1,1,0.00033211557622052476
8028DFD00,2,1,1,0.00033211557622052476
8028E0060,2,1,1,0.00033211557622052476
80C7769E0,2,1,1,0.00033211557622052476
8076BA1E0,2,1,1,0.00033211557622052476
800E2E350,2,1,1,0.00033211557622052476
8028E9630,2,1,1,0.00033211557622052476
806083D60,1,0,1,0.00016605778811026238
